audio_file
    6.478218    -15.486897     -6.7018166   -10.411971     -2.6441085
   -1.0290444    -0.77568084   -0.6271569    -0.73144794    4.1952147
    1.9652418    -6.299562     -0.7823259    -4.64319      -8.514519
   -2.5925534    -4.9739504    -5.9771447     5.6019454     1.968716
   19.60507      14.692394     20.694893     15.714971      9.867995
    1.0787717     6.671562      8.910459      8.015786      5.206865
    0.62039596    2.875755      6.8034005     4.8771687     5.968113  ]"
"[-4.3405756e+02  7.7445503e+01  1.0865499e+01  1.6092943e+01
  8.0496292e+00  1.8421737e+00 -2.2560184e+01  8.3222408e+00
 -1.7183247e+01 -1.5766747e+01 -1.2134312e+01 -5.7764096e+00
 -8.9554873e+00  6.9833320e-01 -1.1103865e+01 -8.1354153e-01
 -4.6328321e+00 -1.6325018e+00 -4.9684582e+00 -9.6673231e+00
 -3.6517298e+00  8.9174968e-01  5.8402090e+00  2.1608761e+01
  2.1307213e+01  2.7543770e+01  1.3491404e+01  1.1720631e+01
 -3.7795904e+00  5.0521121e+00  4.0445771e+00  6.1320539e+00
  2.5406423e+00  4.2290556e-01  8.8900054e-01  1.2619475e+00
  3.6915839e+00  3.2379961e+00 -1.9563067e+00  1.2916437e+00]"
"[-4.45379486e+02  7.39161835e+01 -7.95079097e-02 -2.63140035e+00
  1.10989370e+01  9.57440317e-01 -2.19184265e+01 -6.13690805e+00
 -7.58417940e+00 -3.08703160e+00 -1.38143654e+01  9.44941902e+00
  7.69072652e-01  1.43891424e-01 -1.39951062e+00 -1.34848177e+00
 -3.87575722e+00 -9.40964699e+00 -3.46072292e+00 -1.03342581e+01
 -5.16089058e+00 -1.87673640e+00 -5.89114428e+00  8.10822201e+00
  7.85055923e+00  1.94189129e+01  1.82093086e+01  1.80000114e+01
  1.55365067e+01  1.47160368e+01  7.71081161e+00  1.03633795e+01
  9.48673630e+00  7.42121220e+00  4.79442024e+00  1.66660845e+00
  2.06376123e+00  8.11231899e+00  4.64633608e+00  7.71536875e+00]"
"[-4.28411926e+02  8.03389130e+01 -3.94467092e+00 -5.43493652e+00
 -1.55631554e+00 -5.68938851e-02 -1.74302425e+01  1.97004104e+00
 -8.12821960e+00 -1.53992164e+00 -1.44865465e+01  4.06355429e+00
 -6.21964836e+00  1.79584765e+00 -3.75390553e+00  1.18853736e+00
 -2.10874987e+00 -6.16074324e+00 -5.35235023e+00 -1.55431166e+01
 -1.45428443e+00  1.06286068e+01  1.11821814e+01  2.21055622e+01
  2.37451801e+01  1.81064644e+01  7.75434017e+00  3.53794479e+00
 -6.96684003e-01  9.14364052e+00  6.38458681e+00  5.65343189e+00
  2.79406047e+00 -3.16522360e+00  5.94337559e+00  4.51563835e+00
  3.69344568e+00  5.97690046e-01 -2.01238632e+00  3.32265854e+00]"
"[-4.5210370e+02  1.0447688e+02  1.7366016e+01 -1.2362865e+01
 -1.5060255e+01 -2.0025635e+00 -7.8979425e+00 -3.7207502e-01
 -1.6611874e+01 -6.9284334e+00 -1.2029992e+01 -3.8602028e+00
 -2.4372289e+00  7.4227514e+00 -4.0510411e+00  2.3930418e+00
 -6.1704665e-01 -1.7547984e+00 -3.0071566e+00 -1.5822308e+01
 -7.3664789e+00 -3.4075744e+00 -1.1084832e+01  1.6591570e+00
  9.2475510e+00  2.2599630e+01  2.2986902e+01  3.1389627e+01
  1.3193363e+01  1.0181118e+01  2.4139433e+00  3.9129078e+00
  9.7596941e+00 -6.0788000e-01  7.4839149e+00  2.1566406e-01
 -1.2693822e+00  8.8229151e+00 -8.4876752e-01  2.7731714e+00]"
"[-4.09532562e+02  8.78938293e+01  2.78911533e+01 -3.72132730e+00
 -2.17721882e+01 -3.08842921e+00 -3.46916199e+00  1.09238303e+00
 -2.02423363e+01  3.39818865e-01 -1.46020517e+01 -2.56243420e+00
 -5.26177025e+00  1.53377068e+00 -4.68296337e+00 -1.28004229e+00
 -2.57993937e+00  1.82472944e+00 -7.93872237e-01 -1.21741295e+01
 -6.62526989e+00 -9.44037247e+00 -1.19036293e+01 -3.98359823e+00
  2.18231484e-01  1.34739294e+01  1.93434963e+01  2.66127434e+01
  2.24998989e+01  1.09298668e+01  6.50474834e+00  4.35443163e+00
  8.99804497e+00  5.75898123e+00  1.09355507e+01  2.09905863e+00
 -1.14665294e+00  1.11824074e+01  1.36592555e+00  5.59329224e+00]"
"[-430.26288      75.791885      0.56813264  -23.253946    -11.155283
    7.846379    -11.157048     -6.3802185   -18.775564     -5.6927943
   -9.286567     10.819701      3.1855075     4.5587635     2.7441852
    0.937736     -7.917371    -11.042362     -2.1616232    -6.39753
   -2.338642     10.019593      4.0173883    19.578413     24.273947
   21.777132     15.087508     12.816873      6.4859395     9.517812
    5.67437       7.6052227     4.07084      -3.7221448     3.3136292
    2.264445      1.6178874     5.4676       -3.9827743     2.642432  ]"
"[-3.8696872e+02  7.9296356e+01 -6.5276356e+00 -3.1629629e+01
 -1.3537389e+01  1.1205001e-01 -9.9627285e+00  4.5368900e+00
 -1.6995476e+01 -3.1070435e-01 -1.1768478e+01  7.7235107e+00
 -4.3854589e+00  5.3959851e+00 -4.1637831e+00  1.0115176e+00
 -4.7847648e+00 -8.0087194e+00 -3.4963491e+00 -1.4018987e+01
 -4.4585376e+00  5.9893570e+00  2.0287540e+00  1.8101778e+01
  2.5740902e+01  3.0316135e+01  1.7706594e+01  1.5015853e+01
  4.5175385e+00  8.7191486e+00  7.7533255e+00  1.1210857e+01
  7.2594428e+00 -4.6222913e-01  1.5548067e+00  3.0831175e+00
  5.7517653e+00  3.2036314e+00 -4.9405236e+00  4.8484855e+00]"
"[-4.4743536e+02  1.0503533e+02  8.4933939e+00 -2.9879221e+01
 -3.2848155e+00  2.3284180e+01 -1.1015896e+01 -1.7621716e+01
 -1.5602885e+01 -4.9644491e-01 -1.4080150e+01 -3.1997285e+00
 -6.8540912e+00  7.2346621e+00  4.1233712e-01 -3.6963847e+00
 -4.4458408e+00  9.3790746e-01  6.1702583e-02 -8.1121483e+00
 -1.0384227e+01 -2.0385084e+00 -2.7500532e+00  2.5654674e+00
  3.6040823e+00  7.4131083e+00  5.4091954e+00  1.1826750e+01
  9.5655651e+00  2.2323704e+01  2.0466335e+01  1.6052114e+01
  8.4547634e+00 -3.5976791e+00  4.2579584e+00  5.8784995e+00
  9.2444439e+00  6.6318822e+00 -3.8801854e+00  4.0633998e+00]"
"[-4.4408691e+02  9.1095100e+01 -2.1660244e+01 -2.0342505e+01
  1.7616608e+00  1.5559378e+00 -1.2345237e+01 -2.2908757e+00
 -6.9466391e+00  9.6166450e-01 -9.5716467e+00  1.1952657e+01
 -2.0802746e+00  4.8855715e+00  6.0739722e-02  8.8837743e-01
 -4.2459846e+00 -1.6130800e+00 -7.8060120e-02 -8.3274221e+00
  1.6262152e+00  3.6310675e+00 -3.3788669e+00  5.8397281e-01
 -4.0068922e+00  6.9248881e+00  9.7113876e+00  1.9858654e+01
  2.3922958e+01  2.3941807e+01  1.2742520e+01  1.1311809e+01
  4.0855322e+00  4.7392311e+00  7.1858978e+00  4.0455418e+00
  3.3171844e+00  4.6578579e+00  5.8450389e+00  8.8899736e+00]"
"[-4.0856805e+02  9.8467262e+01 -4.5352473e+00 -3.6262280e+01
 -1.6081940e+01 -6.0977845e+00  1.6498979e+00  3.5904412e+00
 -1.5067168e+01 -2.5599794e+00 -1.7866243e+01  5.0617933e+00
 -3.8224813e-01  9.6696396e+00 -7.6317921e+00  1.0708584e-01
  1.3877382e+00 -7.1790805e+00  1.7285781e-01 -1.0182365e+01
 -3.7489362e+00  2.6089945e+00 -1.0179001e+01  3.4178503e+00
  7.6086817e+00  2.2146395e+01  1.5791887e+01  2.2004597e+01
  9.4502230e+00  1.1106195e+01  5.3854032e+00  1.0742905e+01
  9.7474461e+00  4.2883749e+00  5.6297618e-01  3.3156657e-01
  7.1878986e+00  7.1856618e+00  6.2043352e+00  5.7033162e+00]"
"[-385.71368      66.53111     -14.540319      6.1196632     3.1022103
    0.58115184  -20.600584     -9.730595    -15.752888    -15.156493
   -5.4526286    -0.9254465     5.1965346     1.306004     -2.3286877
    1.0474058    -3.5939157    -5.791851     -3.179612     -8.375213
   -3.2826047     0.4952778    -7.2340155     6.4212694     5.618888
   20.72291      19.099083     23.042145     18.093214      9.264096
    1.3079289     3.1871634     7.4891696     8.504278      7.370016
    3.0897174     0.81305355    8.633989      4.4108486     3.3233387 ]"
"[-4.4509525e+02  6.9131172e+01 -9.4023705e+00 -1.7480684e+01
 -1.4351362e+01  6.3357983e+00 -1.7074674e+00 -1.0132219e+00
 -1.0098301e+01  8.9106148e-01 -1.3732334e+01  1.3698877e+01
  5.0727487e-01  1.9435391e+00  2.7814918e+00  2.5230277e+00
 -6.6220074e+00 -4.1035862e+00 -2.6965632e+00 -1.2410277e+01
 -6.8161297e-01  2.2326510e+00  5.6247234e-01  8.8702259e+00
  1.1781540e+01  1.8079494e+01  1.1840334e+01  1.7889606e+01
  1.0594509e+01  8.9525805e+00  8.1994438e+00  1.1439661e+01
  6.7126236e+00 -4.1167438e-01  3.6801722e+00  1.0209169e+00
  1.9193090e+00  8.9567709e+00 -1.2179914e-01  4.7817397e+00]"
"[-381.63486      62.263554    -13.28634       8.5710535    -1.9155006
   -0.8124366   -21.690948     -6.4917817   -14.336197    -15.233989
   -3.626276     -4.611429      1.2472061     1.9721751    -4.6894474
    2.5105407    -4.41519      -2.439007     -2.492221     -8.525013
   -3.7014587    -2.4835541    -5.8171697     9.606837      7.6831565
   21.63182      17.616304     22.760172     14.982158      8.963405
    0.44859394    2.4711304     9.817482      7.810179      7.502554
   -0.43891433    1.9690033     9.36533       4.1255493     2.619335  ]"
"[-4.0597690e+02  6.2242706e+01 -1.2048737e+01 -1.4658471e+01
  5.4766661e-01  8.1592474e+00 -2.7023325e+01 -1.0029614e+01
 -7.5354056e+00 -3.9912369e+00 -9.7723370e+00  7.6582427e+00
 -9.7728807e-01  1.6014223e+01 -8.9882412e+00 -3.1432727e-01
 -2.8835633e+00 -1.1863907e+01 -2.6879141e+00 -1.3774440e+01
 -2.6850741e+00  5.9209695e+00 -3.1930306e+00  1.5031414e+01
  2.3834650e+01  2.8494478e+01  2.1739677e+01  1.5126760e+01
  2.5411049e-01  8.4443016e+00  7.6111989e+00  9.5973845e+00
  1.2693645e+01 -3.5060685e+00  4.1284999e-01  5.4066501e+00
  6.2768517e+00  9.2271423e+00 -4.7837315e+00 -4.7818589e-01]"
"[-388.5316       74.12933     -26.982565    -16.609266    -11.768831
    9.949783    -13.866201     -0.6976238    -9.31211      -0.5967158
  -14.235328      4.664032     -5.419875      4.108155     -9.481397
    1.3741138    -3.8679914    -3.9368658    -1.575435    -12.760936
    1.7933911     8.18895      11.928094     17.837004     23.191463
   20.745106      7.977246     13.255532     -0.44415888    8.832734
    7.494221      5.9779325     7.6265993    -6.6819315     2.2229104
    2.697968      5.101062      5.9520364    -7.928627      2.1209514 ]"
"[-4.0216510e+02  7.0773613e+01 -2.2787373e+01 -1.9075836e+01
 -6.3250575e+00 -9.4811958e-01 -1.3675909e+01 -3.0070989e+00
 -7.2940903e+00  1.0595775e+00 -1.6888966e+01  5.9392276e+00
 -3.4949501e+00  3.6341910e+00 -1.0751822e-01 -6.4223957e-01
 -4.4483671e+00 -1.1702504e+00 -6.3925395e+00 -8.2531519e+00
 -2.1165650e+00 -1.6564105e+00 -4.2431326e+00  6.7997332e+00
  8.2674036e+00  1.8675520e+01  1.8482719e+01  2.8155806e+01
  1.5783425e+01  1.7210184e+01  6.8370843e+00  1.1536294e+01
  1.0834097e+01  7.4969120e+00  1.2651420e+00 -1.5951790e+00
 -7.1974128e-01  7.5877471e+00  3.0930870e+00  2.3214381e+00]"
"[-3.9687372e+02  6.2870567e+01 -1.4442240e+01 -8.7540379e+00
  1.6834728e-01  1.8601364e+00 -1.3609339e+01 -6.1400251e+00
 -5.2565589e+00  4.5472202e+00 -1.6427027e+01  7.8277125e+00
 -1.0570035e+00  1.8935395e+00 -1.3374981e+00 -1.0906091e+00
 -1.9729543e+00  1.1122696e+00 -2.0941334e+00 -8.9497023e+00
 -1.4901580e+00 -4.0462694e+00 -6.6725140e+00  2.1491096e+00
  2.3645673e+00  1.3848192e+01  1.2933667e+01  2.1956978e+01
  1.6364243e+01  1.6098278e+01  9.6046085e+00  6.1915088e+00
  6.6052465e+00  3.5584626e+00  6.0361958e+00  4.0154543e+00
  2.2086571e-01  4.0478921e+00 -1.4678297e+00  3.8824363e+00]"
"[-4.9329929e+02  4.4551022e+01  2.2987690e+00  1.5117724e+01
  7.5386772e+00 -2.4091998e-01 -8.6083212e+00  3.6419160e+00
 -7.4437304e+00 -2.6465821e+00 -1.4156269e+01  6.1544580e+00
 -3.5663593e+00  4.4708657e+00 -3.6406029e-02  7.2203484e+00
  1.2670891e+00 -2.5850372e+00 -1.8050345e+00 -1.2017856e+00
  5.5473952e+00  6.0928388e+00  4.2538056e+00  1.1065154e+01
  1.1195443e+01  1.7032810e+01  1.4250440e+01  1.7899054e+01
  9.7659101e+00  1.0157588e+01  7.4066319e+00  9.5209684e+00
  8.5933409e+00  6.1548358e-01  1.9726634e+00  1.2506852e+00
  2.7366283e+00  7.3733525e+00  2.2584271e-01  4.1048460e+00]"
"[-4.1712173e+02  3.0051943e+01 -1.3907399e+00  6.4176764e+00
  8.2087402e+00  1.7724946e+00 -1.2635857e+01 -1.9164921e+00
 -1.2061060e+01 -6.6102519e+00 -1.4330453e+01  2.1714382e+00
  2.2733301e-01  9.5061523e-01 -3.6206276e+00  6.0213895e+00
 -1.0756639e+00 -2.4994621e+00 -5.2728333e+00 -5.6004677e+00
  1.3192683e+00  3.3729093e+00 -7.3163939e-01  1.1442404e+01
  1.7202168e+01  2.6545523e+01  2.0421747e+01  1.9164236e+01
  4.8134027e+00  3.1841550e+00  1.8658479e+00  6.9054914e+00
  1.0644054e+01 -5.8847135e-01 -4.0233464e+00  1.1734164e+00
  2.9551432e+00  7.7805500e+00 -1.1734440e+00  1.3731123e+00]"
"[-3.9489990e+02  4.9387230e+01 -7.9844050e+00 -2.3147376e+00
 -9.4166702e-01 -1.8985856e+00 -1.3056333e+01 -4.3323913e+00
 -1.0057877e+01 -1.1574064e+00 -1.4967301e+01  3.3452382e+00
 -2.3898618e+00  4.6897211e+00 -5.8088503e+00  3.0473733e-01
 -5.5757589e+00 -2.2248162e-03 -3.4182496e+00 -8.8836708e+00
  1.9303746e+00  1.1290486e+01  1.1110559e+01  2.0963625e+01
  1.8980967e+01  1.9759144e+01  6.6963577e-01  7.2474394e+00
 -1.4733113e+00  6.3500175e+00  7.8378572e+00  4.6402583e+00
  1.6321949e+00 -2.1742539e-02  2.7730498e+00  6.1855335e+00
  2.2801921e+00  3.7288229e+00 -3.5334222e+00  5.7421923e+00]"
"[-408.17725      84.84969       1.6338356   -15.656212    -23.039537
   -7.678945     -8.438506     -4.7590113   -12.256822     -0.53670305
  -18.846638      4.7277684    -7.1688843     2.2635922     6.427063
    1.5789537    -0.8226848    -6.4092193    -9.815423     -3.4722362
   -4.524734     12.318238     10.926715     16.51089      19.044802
   23.945017     10.3033285    10.610454      3.0629997     6.660469
    8.318696     11.870486      5.2141333    -2.0622404     2.048467
    1.3318567     0.9664269     6.642554     -5.7639403     1.6178371 ]"
"[-393.85056     69.49851    -12.267354   -24.06674     -4.193104
    6.8090196  -21.691282    -6.7490172  -10.583242    -8.29679
   -6.834384     4.4798183   -4.059569     7.5453305   -5.245493
    2.6397061   -3.4955502   -7.0877094   -3.8418682  -14.674645
   -1.3880004   -2.580932    -6.0868225   10.962362    17.287992
   29.016504    28.872452    25.132317    14.472489    10.51637
    2.2913685   11.500048     8.179175     2.8370042    3.8781097
    2.4926093   -0.6328521    7.2852144   -1.8283262    3.6603074]"
"[-4.7564630e+02  6.6086731e+01  7.7456417e+00  1.3293672e+00
  1.2085776e+01  1.6920493e+00 -1.3509638e+01 -2.0406926e+00
 -1.0738435e+01 -5.1114416e+00 -1.4918730e+01  7.1396914e+00
 -1.0282605e+00  2.5277226e+00  1.1012009e+00  1.6952411e+00
 -8.1734121e-01 -3.7891498e+00 -4.0777621e+00 -6.7052693e+00
 -5.8034172e+00 -3.0335035e+00 -5.7060490e+00  6.7015243e+00
  9.1976347e+00  2.2552059e+01  1.7691921e+01  2.3085768e+01
  1.6145523e+01  1.4018180e+01  8.6834984e+00  9.6911192e+00
  8.8645372e+00  4.1765294e+00 -6.0751834e-03  4.9719456e-01
 -1.8625878e-01  1.3646628e+01  1.2741874e+00  1.7428561e+00]"
"[-4.1872501e+02  6.7913116e+01 -1.9406205e+00 -1.2035874e+01
  8.0857754e+00 -5.6240356e-01 -2.2593874e+01 -7.2082882e+00
 -9.3166332e+00 -2.9554646e+00 -1.4340878e+01  6.9363246e+00
 -3.5026457e+00  7.0970769e+00 -6.3034263e+00 -2.6779816e+00
  4.9365368e-01 -5.0272017e+00 -5.8174748e+00 -1.4054574e+01
 -2.2568669e+00  3.8979855e-01 -2.0546658e+00  1.3755304e+01
  1.7991753e+01  2.4362640e+01  1.9022982e+01  1.7125969e+01
  1.0576356e+01  1.1516198e+01  3.0351884e+00  7.3007698e+00
  7.6926913e+00  2.5817335e+00  5.9454565e+00  5.5105057e+00
  2.7333355e+00  7.5337305e+00 -1.1094917e+00  3.0448811e+00]"
"[-4.3344098e+02  6.5630829e+01 -3.9625211e+00 -1.5546079e+01
  2.7240546e+00  4.9556303e+00 -1.8800667e+01 -1.1766120e+00
 -5.5351467e+00  1.1171322e-02 -7.8035564e+00  2.2005773e+00
 -6.6242442e+00  8.3261242e+00 -6.9571619e+00 -4.3983346e-01
 -5.7737601e-01 -3.8189230e+00 -5.0512776e+00 -9.0020189e+00
 -3.7831825e-01  8.8087215e+00  9.0930300e+00  1.8283819e+01
  2.3206850e+01  1.8823339e+01  9.6175566e+00  7.2904463e+00
 -3.7172842e+00  6.6135449e+00  8.1876230e+00  7.9891353e+00
  4.6626210e+00 -2.8166595e+00  3.8995373e+00  4.9326968e+00
  5.3367028e+00  3.6294837e+00 -4.4570518e+00  2.7831619e+00]"
"[-5.1010464e+02  5.1635578e+01  1.5916749e+01  9.1180077e+00
  1.6697870e+01  5.3297567e+00 -1.0320121e+01  1.8251873e+00
 -7.8563600e+00 -3.1372986e+00 -1.0821042e+01  2.9032183e+00
 -4.9829607e+00  3.0342550e+00 -5.7915902e+00  5.6376991e+00
 -7.1908593e-02 -1.8959166e+00 -1.2053303e+00 -3.3182011e+00
  4.8615089e-01  5.6621070e+00  3.0082483e+00  1.2395767e+01
  1.2132052e+01  1.9662453e+01  1.7108755e+01  1.9570246e+01
  5.5350747e+00  8.9668026e+00 -1.7234653e+00  4.3440409e+00
  1.1155890e+01  2.5220797e+00 -1.7615156e+00 -5.2099532e-01
  2.2972052e+00  5.9498878e+00  2.6320477e+00  2.6971798e+00]"
"[-4.06413330e+02  8.44735260e+01 -1.41992769e+01 -2.03584061e+01
 -4.92227936e+00  7.49978495e+00 -1.58645315e+01 -2.85005784e+00
 -1.27511873e+01 -6.76403224e-01 -6.66715384e+00  1.14757109e+00
 -1.08791456e+01  7.00214088e-01 -5.93484020e+00  1.95500767e+00
 -3.51245904e+00 -3.41205382e+00 -2.63108516e+00 -1.35710964e+01
  1.39500454e-01  3.30671716e+00 -3.47458720e+00  1.19767513e+01
  1.48152227e+01  2.43613739e+01  2.31733856e+01  2.17513905e+01
  1.09460509e+00  2.83302093e+00 -1.26484096e+00  8.43246078e+00
  1.25382729e+01  5.31501293e-01  3.01357317e+00 -9.84558582e-01
  4.76631546e+00  1.02576571e+01 -1.33660161e+00 -1.01672959e+00]"
"[-4.1552567e+02  6.4010475e+01 -3.6642477e-01 -6.0802455e+00
 -4.8924942e+00  3.0415349e+00 -2.1198009e+01 -1.1836159e+01
 -7.7812862e+00 -2.5493617e+00  1.7792381e+00 -3.1327921e-01
 -7.0506996e-01  1.0559627e-01 -2.5592322e+00  9.5286340e-01
 -3.7175016e+00 -3.8972704e+00 -4.4691343e+00 -1.0022053e+01
 -6.9816256e+00 -1.6443959e+00 -1.0740519e+00  1.6221016e+01
  1.6610691e+01  3.0041487e+01  2.2459051e+01  1.6057932e+01
  7.4170532e+00  3.6129494e+00  1.3301402e-01  3.1313663e+00
  1.1157883e+01  1.5882558e+00  1.8111490e+00  2.0321279e+00
  6.1615949e+00  8.0852747e+00 -6.0931638e-02 -1.6202562e+00]"
"[-4.9232748e+02  5.2528507e+01  2.7432084e+00  8.1865225e+00
  6.4957490e+00  3.2395325e+00 -1.5157359e+01 -1.1440115e+00
 -5.5568223e+00  7.9094130e-01 -7.9160032e+00  9.1543150e+00
  3.8227794e+00  4.0051503e+00  1.2986802e+00  3.5638362e-01
 -2.9937971e+00 -4.7572837e+00 -3.2046034e+00 -2.0830996e+00
  3.0751297e+00  4.2143264e+00  3.8413760e-01  8.7571402e+00
  7.2434435e+00  1.4380651e+01  1.0199574e+01  1.6386045e+01
  1.2349451e+01  1.1038298e+01  9.4024887e+00  8.7901030e+00
  8.5387602e+00  7.9950542e+00  1.5443084e+00 -1.9688262e+00
  1.0882336e+00  1.0285912e+01  7.5083756e-01  2.4103470e+00]"
"[-469.7133       82.33147      -1.4442339   -10.664013     -8.698642
    5.5575666    -7.407263     -0.99483323   -8.747976     -2.7624722
  -10.216211      9.337068     -1.3938583     0.9926706     1.3733798
   -1.4455343   -10.906683     -1.0605612    -1.6768394    -8.113924
   -3.1882353    -2.3707576    -4.4061904    -1.574452      6.8885818
   18.788126     13.167176     23.044424     14.318406     13.620395
   10.118454     10.7478        9.61091       6.9690022     3.9901593
   -0.8784177     2.0782502    11.645617      0.86537904    5.4391246 ]"
"[-3.9571045e+02  8.1579506e+01 -6.2459836e+00 -1.5228546e+01
 -1.9327877e+01  1.0937245e+01 -1.2893377e+01 -1.3509404e+01
 -1.4670893e+01 -8.8527355e+00 -1.7194436e-01  5.3310819e+00
 -1.3686640e+00 -3.5423861e+00  3.5107996e+00  1.2442775e+00
 -9.6606636e+00 -4.7580838e+00 -1.8526254e+00 -1.0302004e+01
 -6.8195562e+00 -3.9340720e+00 -7.1284747e+00  1.0540978e+01
  8.6441059e+00  2.1779287e+01  1.6208220e+01  1.9658068e+01
  1.2877250e+01  1.1388967e+01  7.3441257e+00  1.9191827e+00
  1.0305529e+01  2.2660859e+00  5.3417554e+00  3.8742702e+00
  5.4731631e+00  7.9978356e+00  2.1374640e+00  2.8601642e+00]"
"[-4.18370056e+02  8.52495880e+01  7.46273661e+00 -1.01044254e+01
 -3.29436989e+01 -1.49667478e+00 -1.23330803e+01 -6.38943434e+00
 -1.29538984e+01 -5.53066969e+00 -5.39405882e-01 -3.62059021e+00
  1.08978115e-01 -2.58043379e-01  1.80694163e+00  2.43063951e+00
 -6.93925333e+00 -3.58165193e+00 -4.09788561e+00 -1.40724821e+01
 -4.39393091e+00 -2.87765503e+00 -8.58889866e+00  1.20541859e+01
  1.06328459e+01  2.49841309e+01  2.11936417e+01  2.46962395e+01
  1.17195959e+01  4.97915697e+00  4.47828627e+00  3.14011121e+00
  9.55974388e+00  5.95204639e+00  7.32112789e+00  1.27483714e+00
  5.60480976e+00  1.07409058e+01  3.41677976e+00  3.31620955e+00]"
"[-4.2072803e+02  9.7235222e+01  1.6554152e+00 -2.5187160e+01
 -1.8288534e+01  1.4446516e+00 -1.2666199e+01 -5.3288684e+00
 -1.4570277e+01  3.7405829e+00 -1.5530389e+01  2.9886613e+00
  2.0962062e-01  3.9477828e+00 -2.7762406e+00 -1.8895311e+00
 -5.1480975e+00 -1.9189678e+00 -5.3641057e+00 -1.2738117e+01
 -6.0503750e+00  4.6494389e+00 -2.0713804e+00  1.2601958e+01
  2.0859634e+01  2.7637901e+01  2.0411186e+01  1.8872650e+01
  8.0852914e-01  2.6889958e+00  5.0230365e+00  7.2579575e+00
  1.0118210e+01 -4.1808543e+00  1.3133674e+00  4.3140870e-01
  1.4085249e+00  1.0034714e+01  1.0246915e+00 -1.3949425e+00]"
"[-392.97095      52.79694      -1.6024963   -19.41383      -1.1676275
   -8.371369    -13.645337     -6.2620955   -12.930402      3.6303005
  -11.562922     10.747597     -2.6674218     8.23766      -3.0742347
   -0.61786497   -3.44414      -4.90213      -3.3275104   -13.925411
   -5.2107134     8.293419     -1.5907145    18.851084     22.480543
   27.079779     19.269667     15.402489     -1.1615137     6.453561
    2.0886304     9.923009      9.762566     -0.8461183    -2.2248063
    2.2632732     2.8208594     8.2421665     0.85089535    0.82329583]"
"[-3.9738898e+02  8.1563988e+01  7.6691294e+00 -2.1538919e+01
 -3.0161983e+01 -6.0174780e+00 -9.4701719e+00  2.7417247e+00
 -1.0981470e+01  2.5331559e+00 -1.1079697e+01  1.7575300e+00
 -8.8992434e+00  5.4948058e+00 -9.0723723e-01  2.7237391e-01
 -1.7209299e+00 -3.1861260e+00 -3.2942333e+00 -1.3143308e+01
 -4.9196129e+00  2.2667835e+00 -3.6205707e+00  1.2341158e+01
  1.7110651e+01  2.5311363e+01  1.8101337e+01  2.0709888e+01
  2.9218640e+00  4.5100422e+00  3.8270507e+00  5.0410476e+00
  9.5557947e+00 -5.5256462e-01  4.8517389e+00  2.6868856e+00
  2.3997810e+00  8.7992096e+00  6.8025863e-01  1.7328393e+00]"
"[-3.9937137e+02  7.9273163e+01 -1.2598150e+01 -4.7466843e+01
